value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
0.583804,0.673738,0.883059,0.826521,0.569149,0.42105,0.380059,0.355872,0.617489,0.571523,0.740312,0.507366,0.439416,0.21934,0.192321,0.231217,0.629257,0.640738,0.962701,0.889288,0.759083,0.464078,0.264056,0.28301,0.513535,0.629445,0.754084,0.640797,0.346112,0.153962,0.196774,0.224006,0.496939,0.669836,1.0,0.869612,0.785216,0.366466,0.306563,0.458851,0.542699,0.549804,0.759747,0.445912,0.413426,0.067219,0.209446,0.254881,0.54424,0.776975,0.931758,0.884519,0.748011,0.46518,0.475139,0.313702,0.588816,0.700569,0.786568,0.568929,0.37041,0.179194,0.0,0.279122,0.796696,0.922814,0.856902,0.722004,0.691626,0.564087,0.0
0.356757,0.715896,0.869492,0.821338,0.605661,0.396907,0.29226,0.456049,0.277618,0.664649,0.625179,0.505903,0.260126,0.148438,0.14031,0.035128,0.647709,0.748699,0.885703,0.70943,0.590439,0.540555,0.307991,0.366087,0.427643,0.774185,0.619452,0.608593,0.282081,0.135151,0.088806,0.278072,0.530992,0.695456,0.976081,0.744232,0.537683,0.398404,0.335958,0.242235,0.460661,0.485183,0.609436,0.594927,0.222454,0.0,0.091082,0.130609,0.676037,0.752822,0.964505,0.716281,0.67901,0.336851,0.28665,0.265489,0.556911,0.632109,0.642764,0.62845,0.296476,0.193963,0.213552,0.210512,0.489717,0.818499,1.0,0.840552,0.584718,0.498138,0.0
0.551559,0.766285,0.912459,1.0,0.620992,0.491075,0.301796,0.378498,0.573095,0.680802,0.683783,0.451301,0.435323,0.302628,0.034889,0.331661,0.433718,0.849252,0.964219,0.962611,0.644363,0.441154,0.525925,0.390746,0.490181,0.591533,0.56473,0.53944,0.441414,0.088246,0.150352,0.287631,0.432286,0.664099,0.888095,0.93724,0.603801,0.449529,0.375981,0.526515,0.582613,0.772549,0.743151,0.647304,0.249258,0.0,0.22737,0.313761,0.360253,0.70869,0.863208,0.915985,0.690709,0.55452,0.283646,0.272554,0.377115,0.690756,0.667442,0.577085,0.385825,0.039456,0.150371,0.36425,0.613176,0.716924,0.848882,0.889576,0.686666,0.390237,0.0
0.344941,0.802011,0.878837,0.862496,0.637698,0.611521,0.239018,0.490909,0.417646,0.611446,0.726424,0.740427,0.445703,0.0,0.191139,0.228716,0.735518,0.818405,1.0,0.810376,0.628894,0.498731,0.329619,0.442364,0.507652,0.668781,0.774715,0.586787,0.361869,0.149977,0.121149,0.350065,0.532412,0.716784,0.891764,0.946687,0.678044,0.296915,0.462275,0.396383,0.607097,0.638218,0.735557,0.6301,0.324257,0.100073,0.0716,0.309723,0.531308,0.791951,0.957876,0.854267,0.667348,0.436672,0.419756,0.552134,0.503239,0.706739,0.802896,0.530124,0.523869,0.132178,0.2077,0.204485,0.58558,0.740984,0.739053,0.991921,0.720221,0.459595,0.0
43.0,63.0,77.0,97.0,78.0,78.0,68.0,76.0,67.0,59.0,68.0,59.0,73.0,85.0,78.0,78.0,60.0,71.0,74.0,75.0,71.0,75.0,86.0,80.0,65.0,69.0,63.0,47.0,43.0,44.0,61.0,80.0,80.0,78.0,58.0,69.0,73.0,73.0,69.0,78.0,88.0,70.0,76.0,62.0,74.0,64.0,51.0,57.0,64.0,67.0,69.0,50.0,41.0,21.0,16.0,17.0,2.0,12.0,26.0,19.0,39.0,28.0,36.0,54.0,52.0,64.0,49.0,49.0,59.0,54.0,1.0
59.0,50.0,55.0,63.0,66.0,58.0,75.0,56.0,68.0,66.0,64.0,81.0,73.0,80.0,80.0,74.0,79.0,76.0,74.0,74.0,68.0,52.0,68.0,74.0,74.0,85.0,77.0,71.0,77.0,63.0,79.0,70.0,63.0,57.0,43.0,58.0,57.0,77.0,80.0,68.0,64.0,49.0,49.0,69.0,57.0,69.0,56.0,63.0,50.0,33.0,53.0,68.0,64.0,64.0,82.0,66.0,78.0,76.0,56.0,47.0,40.0,30.0,50.0,47.0,61.0,81.0,76.0,74.0,70.0,57.0,1.0
55.0,60.0,68.0,79.0,64.0,65.0,85.0,72.0,80.0,63.0,74.0,70.0,72.0,72.0,66.0,72.0,71.0,79.0,70.0,75.0,91.0,77.0,67.0,65.0,66.0,54.0,37.0,51.0,53.0,41.0,36.0,23.0,11.0,9.0,1.0,11.0,30.0,36.0,44.0,63.0,43.0,50.0,54.0,71.0,64.0,72.0,64.0,72.0,77.0,86.0,66.0,75.0,64.0,52.0,36.0,41.0,54.0,62.0,78.0,77.0,68.0,64.0,65.0,75.0,61.0,81.0,68.0,75.0,68.0,55.0,1.0
96.0,80.0,72.0,70.0,68.0,72.0,80.0,61.0,46.0,49.0,40.0,49.0,65.0,84.0,64.0,67.0,74.0,62.0,66.0,58.0,72.0,63.0,81.0,75.0,68.0,72.0,80.0,76.0,79.0,68.0,58.0,77.0,77.0,60.0,68.0,60.0,64.0,67.0,66.0,60.0,74.0,83.0,74.0,54.0,58.0,60.0,49.0,64.0,55.0,72.0,77.0,69.0,61.0,70.0,62.0,63.0,76.0,56.0,51.0,31.0,11.0,4.0,15.0,6.0,19.0,7.0,17.0,21.0,4.0,16.0,1.0
58.0,64.0,77.0,66.0,80.0,60.0,58.0,42.0,44.0,31.0,33.0,47.0,67.0,85.0,76.0,60.0,69.0,62.0,46.0,53.0,66.0,69.0,60.0,71.0,65.0,63.0,83.0,69.0,67.0,48.0,60.0,51.0,38.0,42.0,57.0,64.0,49.0,48.0,57.0,77.0,86.0,73.0,75.0,62.0,54.0,57.0,70.0,74.0,57.0,71.0,61.0,63.0,52.0,63.0,77.0,82.0,79.0,66.0,74.0,64.0,65.0,76.0,56.0,59.0,73.0,63.0,61.0,44.0,47.0,39.0,1.0
83.0,80.0,78.0,72.0,64.0,79.0,66.0,53.0,42.0,53.0,39.0,59.0,59.0,55.0,42.0,36.0,24.0,41.0,46.0,34.0,43.0,60.0,50.0,68.0,83.0,63.0,46.0,37.0,18.0,27.0,26.0,7.0,2.0,12.0,25.0,22.0,12.0,24.0,40.0,58.0,72.0,60.0,77.0,88.0,72.0,64.0,75.0,62.0,65.0,64.0,45.0,37.0,48.0,54.0,63.0,83.0,70.0,66.0,79.0,80.0,79.0,73.0,77.0,59.0,59.0,53.0,65.0,80.0,68.0,77.0,1.0
43.0,53.0,33.0,48.0,44.0,53.0,57.0,71.0,65.0,52.0,54.0,62.0,82.0,64.0,73.0,76.0,79.0,75.0,58.0,43.0,42.0,53.0,71.0,80.0,74.0,56.0,55.0,73.0,78.0,64.0,68.0,61.0,74.0,73.0,75.0,81.0,63.0,79.0,78.0,59.0,44.0,41.0,47.0,53.0,50.0,36.0,53.0,55.0,73.0,53.0,68.0,74.0,75.0,59.0,54.0,56.0,55.0,64.0,82.0,68.0,71.0,75.0,71.0,78.0,76.0,78.0,77.0,85.0,75.0,78.0,1.0
89.0,75.0,67.0,65.0,76.0,70.0,69.0,60.0,66.0,63.0,53.0,38.0,56.0,36.0,25.0,31.0,32.0,31.0,17.0,31.0,12.0,8.0,16.0,33.0,27.0,13.0,25.0,35.0,27.0,26.0,21.0,10.0,25.0,10.0,23.0,20.0,39.0,58.0,61.0,72.0,91.0,79.0,70.0,78.0,61.0,61.0,76.0,64.0,65.0,65.0,47.0,67.0,84.0,69.0,73.0,56.0,51.0,40.0,51.0,48.0,56.0,42.0,62.0,82.0,78.0,72.0,78.0,77.0,79.0,61.0,1.0
0.577939,0.830981,0.956838,0.852709,0.683211,0.550423,0.473532,0.51062,0.51771,0.626041,0.815262,0.637001,0.355027,0.329823,0.0,0.324142,0.501416,0.718909,0.991928,0.898861,0.6563,0.691142,0.379976,0.452544,0.492233,0.868216,0.643667,0.519701,0.40659,0.373545,0.099452,0.249511,0.600641,0.67997,1.0,0.849488,0.700154,0.464742,0.366889,0.390066,0.609721,0.752011,0.805441,0.596924,0.37807,0.198947,0.086338,0.190243,0.540731,0.78435,0.878346,0.873667,0.873465,0.515932,0.470812,0.450248,0.504309,0.627003,0.66262,0.736446,0.384537,0.357377,0.17486,0.325456,0.533853,0.760205,0.892009,0.851919,0.754322,0.382844,0.0
87.0,72.0,67.0,69.0,76.0,72.0,61.0,53.0,59.0,62.0,57.0,56.0,40.0,48.0,56.0,53.0,68.0,87.0,74.0,65.0,71.0,51.0,58.0,75.0,55.0,64.0,79.0,85.0,68.0,78.0,62.0,44.0,58.0,60.0,72.0,57.0,65.0,58.0,64.0,70.0,63.0,72.0,72.0,76.0,69.0,58.0,47.0,34.0,46.0,33.0,29.0,49.0,61.0,48.0,56.0,63.0,49.0,48.0,62.0,81.0,78.0,78.0,66.0,76.0,73.0,74.0,58.0,52.0,37.0,55.0,1.0
52.0,62.0,72.0,74.0,72.0,77.0,69.0,74.0,57.0,53.0,71.0,80.0,96.0,77.0,72.0,52.0,46.0,51.0,64.0,44.0,59.0,75.0,65.0,85.0,66.0,78.0,73.0,60.0,58.0,59.0,43.0,31.0,23.0,7.0,7.0,20.0,2.0,4.0,3.0,23.0,25.0,22.0,18.0,38.0,33.0,40.0,48.0,47.0,62.0,81.0,63.0,54.0,71.0,68.0,78.0,62.0,79.0,62.0,42.0,52.0,35.0,25.0,40.0,36.0,44.0,53.0,65.0,85.0,77.0,76.0,1.0
0.384029,0.657683,0.833339,1.0,0.631138,0.571421,0.20421,0.409062,0.359156,0.718875,0.721983,0.487473,0.109994,0.10423,0.0,0.061112,0.56064,0.773781,0.915315,0.846658,0.554159,0.406495,0.246202,0.398173,0.362929,0.659609,0.541228,0.479278,0.273553,0.031402,0.071141,0.120998,0.499801,0.733332,0.833717,0.966266,0.769135,0.411112,0.172958,0.271184,0.432031,0.655638,0.776671,0.660607,0.211336,0.094582,0.078191,0.159849,0.473249,0.869275,0.839501,0.888612,0.717048,0.275616,0.102568,0.327629,0.608883,0.632685,0.6017,0.473093,0.243941,0.181768,0.028637,0.288898,0.581235,0.844324,0.735857,0.927828,0.626398,0.315651,0.0
0.327384,0.673789,0.87187,0.811629,0.654412,0.383113,0.223043,0.518616,0.461913,0.465435,0.66373,0.467569,0.26276,0.207758,0.054229,0.137318,0.563383,0.908665,1.0,0.68115,0.602979,0.481435,0.327875,0.349939,0.434423,0.539903,0.877492,0.571516,0.400571,0.144218,0.098855,0.235729,0.421998,0.668215,0.986405,0.919521,0.788274,0.543515,0.276958,0.481684,0.592151,0.729094,0.89929,0.753525,0.404884,0.19466,0.192286,0.188635,0.471688,0.865662,0.874258,0.956063,0.717753,0.399887,0.352256,0.49725,0.530545,0.67456,0.72599,0.610509,0.312766,0.175263,0.0,0.169222,0.462544,0.847283,0.96601,0.890444,0.765938,0.511343,0.0
0.480408,0.652809,0.852122,0.86361,0.535623,0.436554,0.290963,0.539143,0.501733,0.730419,0.656944,0.558,0.340401,0.163094,0.133601,0.211649,0.494029,0.607152,0.863576,0.719637,0.651789,0.480749,0.457241,0.399334,0.474901,0.566997,0.692325,0.525589,0.288627,0.191297,0.0,0.266899,0.436382,0.704359,1.0,0.77355,0.703894,0.535315,0.415033,0.40341,0.411866,0.565373,0.551305,0.506645,0.319504,0.111339,0.180148,0.223934,0.467677,0.61126,0.855771,0.802852,0.599796,0.485257,0.35997,0.419625,0.542262,0.667694,0.763684,0.542651,0.274117,0.147589,0.108922,0.191986,0.306539,0.746136,0.853103,0.953316,0.78336,0.507638,0.0
12.0,28.0,31.0,33.0,49.0,39.0,46.0,51.0,65.0,72.0,76.0,76.0,80.0,85.0,71.0,68.0,69.0,77.0,67.0,53.0,64.0,66.0,63.0,68.0,80.0,67.0,77.0,62.0,66.0,79.0,80.0,68.0,53.0,60.0,69.0,61.0,61.0,81.0,64.0,58.0,70.0,66.0,67.0,58.0,75.0,60.0,75.0,88.0,71.0,76.0,77.0,65.0,69.0,77.0,68.0,66.0,86.0,72.0,53.0,72.0,79.0,79.0,66.0,50.0,55.0,56.0,76.0,68.0,53.0,36.0,1.0
0.394083,0.718043,1.0,0.76957,0.576803,0.438425,0.385823,0.398012,0.560495,0.634766,0.556852,0.532586,0.197847,0.180687,0.0,0.326485,0.316916,0.544806,0.753805,0.747372,0.525135,0.380185,0.263238,0.247764,0.461159,0.713898,0.540158,0.467227,0.197414,0.231498,0.038757,0.324528,0.397003,0.69556,0.821729,0.757719,0.438347,0.279697,0.355812,0.342048,0.402328,0.677836,0.656841,0.457889,0.197059,0.116705,0.163111,0.166687,0.430704,0.62464,0.700937,0.618912,0.645511,0.329003,0.278278,0.349404,0.566352,0.517027,0.74495,0.336868,0.430303,0.185355,0.001483,0.184424,0.504089,0.635984,0.820978,0.611452,0.593858,0.358086,0.0
0.347802,0.701215,0.81168,0.778602,0.509995,0.519738,0.423444,0.326646,0.483533,0.555454,0.475614,0.38793,0.479377,0.050561,0.0,0.187506,0.586003,0.591707,1.0,0.870834,0.503372,0.498649,0.220174,0.265502,0.470917,0.647337,0.587337,0.473277,0.247502,0.141476,0.098823,0.232267,0.52045,0.619628,0.849302,0.774691,0.623121,0.540758,0.292772,0.299742,0.396182,0.525173,0.612595,0.288111,0.172336,0.086227,0.006039,0.291693,0.545095,0.686738,0.816636,0.762254,0.47839,0.316841,0.153252,0.267784,0.534456,0.621022,0.541371,0.45467,0.209215,0.174966,0.216338,0.3443,0.531142,0.590423,0.795405,0.764544,0.483813,0.484874,0.0
55.0,69.0,66.0,46.0,52.0,60.0,78.0,76.0,77.0,79.0,74.0,61.0,61.0,61.0,49.0,65.0,78.0,67.0,85.0,66.0,76.0,80.0,72.0,61.0,54.0,54.0,39.0,35.0,44.0,58.0,66.0,73.0,80.0,96.0,80.0,76.0,64.0,71.0,75.0,59.0,64.0,76.0,63.0,83.0,63.0,49.0,50.0,34.0,46.0,65.0,67.0,79.0,73.0,66.0,68.0,86.0,72.0,58.0,54.0,37.0,26.0,14.0,16.0,29.0,22.0,25.0,7.0,14.0,26.0,34.0,1.0
0.60292,0.78408,0.981115,0.786836,0.762929,0.335359,0.143558,0.540225,0.36032,0.530071,0.615521,0.56356,0.168323,0.045423,0.017669,0.233808,0.692418,0.857067,0.948685,0.826708,0.687691,0.473105,0.405762,0.421467,0.519403,0.723258,0.712373,0.439832,0.260019,0.104477,0.229438,0.349375,0.529674,0.819187,0.920758,0.917282,0.768115,0.523664,0.314863,0.378937,0.558601,0.607588,0.730622,0.638167,0.36851,0.27185,0.166006,0.330545,0.475962,0.918013,1.0,0.889243,0.752019,0.499922,0.452269,0.394209,0.510669,0.640808,0.770659,0.620393,0.556103,0.176069,0.0,0.316611,0.554586,0.824044,0.934442,0.900637,0.766166,0.545877,0.0
0.673323,0.803611,1.0,0.992971,0.619916,0.528707,0.427041,0.382591,0.523539,0.704155,0.685539,0.451129,0.268306,0.119412,0.199718,0.234277,0.355131,0.769341,0.763611,0.810177,0.534643,0.455451,0.415122,0.287146,0.437715,0.723652,0.648197,0.489535,0.375795,0.153843,0.019344,0.270838,0.32173,0.762722,0.869599,0.791823,0.553624,0.478147,0.434114,0.322478,0.405293,0.590031,0.766054,0.470544,0.393681,0.0,0.043808,0.261734,0.471394,0.869164,0.959825,0.889268,0.652598,0.503435,0.331244,0.381017,0.456111,0.757733,0.766184,0.437114,0.206701,0.078529,0.141672,0.043773,0.496389,0.716809,0.766723,0.83282,0.67978,0.401896,0.0
0.544063,0.715388,0.909812,0.938119,0.702718,0.508973,0.402503,0.358935,0.569897,0.735228,0.78351,0.606952,0.385593,0.359648,0.185607,0.262872,0.483713,0.711393,0.857156,1.0,0.629991,0.612898,0.375057,0.494265,0.454227,0.655011,0.558814,0.576102,0.444039,0.290759,0.176151,0.272389,0.542475,0.728934,0.851849,0.82327,0.704521,0.606041,0.488932,0.39127,0.474158,0.600896,0.56919,0.629532,0.278994,0.046674,0.231677,0.351408,0.454053,0.795139,0.795442,0.846797,0.714439,0.549829,0.420594,0.272005,0.558753,0.821448,0.710879,0.469574,0.330725,0.178856,0.0,0.307135,0.509351,0.749254,0.885828,0.799508,0.751995,0.511251,0.0
0.46901,0.763573,1.0,0.783195,0.554254,0.486038,0.283511,0.263679,0.453961,0.629126,0.652369,0.404871,0.350518,0.029308,0.0,0.333718,0.338534,0.529702,0.880086,0.756064,0.599559,0.550053,0.406599,0.421966,0.475679,0.638472,0.585962,0.465702,0.316227,0.1914,0.222914,0.312754,0.526116,0.709173,0.82515,0.821033,0.644131,0.349622,0.293508,0.350878,0.5239,0.593238,0.774805,0.465514,0.335798,0.134144,0.133754,0.22936,0.449235,0.761872,0.78153,0.700085,0.705519,0.435248,0.441133,0.349256,0.359635,0.631384,0.483372,0.387367,0.318273,0.159703,0.111738,0.169066,0.411224,0.929736,0.757157,0.740134,0.744107,0.370477,0.0
4.0,15.0,25.0,29.0,47.0,66.0,66.0,73.0,64.0,66.0,84.0,78.0,67.0,62.0,67.0,48.0,54.0,62.0,63.0,61.0,53.0,38.0,41.0,50.0,58.0,77.0,75.0,76.0,75.0,66.0,47.0,66.0,67.0,74.0,80.0,79.0,60.0,52.0,72.0,79.0,72.0,76.0,71.0,75.0,83.0,78.0,64.0,74.0,65.0,73.0,56.0,72.0,71.0,82.0,67.0,59.0,40.0,26.0,32.0,50.0,69.0,49.0,64.0,61.0,81.0,74.0,66.0,52.0,56.0,37.0,1.0
77.0,69.0,58.0,78.0,83.0,68.0,67.0,50.0,61.0,66.0,57.0,51.0,49.0,38.0,49.0,52.0,72.0,81.0,65.0,73.0,62.0,76.0,58.0,57.0,68.0,70.0,72.0,72.0,75.0,55.0,68.0,85.0,75.0,72.0,59.0,76.0,70.0,67.0,68.0,68.0,73.0,79.0,72.0,80.0,62.0,45.0,60.0,44.0,25.0,31.0,37.0,23.0,18.0,5.0,17.0,29.0,37.0,40.0,23.0,28.0,12.0,8.0,13.0,33.0,53.0,68.0,84.0,77.0,78.0,66.0,1.0
70.0,77.0,79.0,76.0,77.0,60.0,49.0,63.0,64.0,72.0,74.0,59.0,63.0,83.0,80.0,66.0,69.0,60.0,75.0,61.0,53.0,61.0,81.0,74.0,76.0,71.0,51.0,46.0,60.0,53.0,66.0,79.0,60.0,66.0,80.0,76.0,66.0,77.0,78.0,60.0,61.0,66.0,72.0,54.0,67.0,59.0,60.0,79.0,69.0,66.0,59.0,72.0,75.0,73.0,72.0,78.0,96.0,78.0,80.0,77.0,68.0,71.0,78.0,63.0,61.0,74.0,75.0,81.0,77.0,60.0,1.0
76.0,79.0,72.0,84.0,77.0,64.0,55.0,50.0,32.0,22.0,27.0,47.0,28.0,17.0,23.0,43.0,63.0,60.0,52.0,52.0,56.0,66.0,62.0,65.0,83.0,64.0,51.0,33.0,43.0,33.0,32.0,33.0,40.0,26.0,34.0,17.0,29.0,49.0,56.0,53.0,51.0,67.0,82.0,75.0,71.0,63.0,52.0,66.0,62.0,73.0,79.0,73.0,67.0,75.0,76.0,61.0,79.0,66.0,79.0,67.0,76.0,62.0,82.0,65.0,57.0,65.0,46.0,53.0,44.0,33.0,1.0
0.531325,0.787776,0.733228,0.684263,0.637385,0.39439,0.228746,0.178305,0.415823,0.612685,0.628717,0.431441,0.239822,0.111757,0.0262,0.256653,0.535458,0.78581,0.792286,0.865704,0.684838,0.570123,0.493628,0.459868,0.451054,0.557083,0.631648,0.48385,0.496844,0.219366,0.146719,0.296563,0.602831,0.799491,0.867204,0.899604,0.715921,0.354054,0.529016,0.306021,0.617044,0.607813,0.744494,0.535773,0.203265,0.228801,0.217301,0.229306,0.560247,0.690672,0.888294,0.930043,0.686755,0.489262,0.414985,0.496963,0.582961,0.648673,0.647096,0.547246,0.216491,0.162303,0.0,0.198852,0.551305,0.71552,1.0,0.834667,0.754969,0.423846,0.0
0.511252,0.708876,0.913482,0.78713,0.729478,0.544636,0.143048,0.358119,0.368244,0.486356,0.767131,0.619744,0.301755,0.030015,0.0,0.12055,0.652009,0.938937,0.985391,0.865235,0.539061,0.400922,0.291131,0.256617,0.594826,0.788928,0.631903,0.610905,0.309845,0.007476,0.135002,0.32441,0.520003,0.717652,0.985502,0.836281,0.737225,0.558492,0.230126,0.375429,0.442053,0.725106,0.651038,0.657092,0.513561,0.003841,0.057795,0.290681,0.450903,0.818882,0.874771,0.715037,0.723222,0.491312,0.216591,0.287974,0.452627,0.681375,0.739338,0.564172,0.180804,0.049854,0.009428,0.152584,0.558822,0.880218,1.0,0.989968,0.660861,0.37496,0.0
0.629674,0.942737,0.98922,0.904067,0.62742,0.558522,0.337313,0.359175,0.606989,0.774455,0.719079,0.527178,0.409538,0.377347,0.139653,0.278412,0.555773,0.779566,0.997406,0.991749,0.691414,0.402124,0.545658,0.544154,0.667127,0.785377,0.673057,0.539791,0.505926,0.144878,0.0,0.342058,0.596741,1.0,0.885511,0.884181,0.697024,0.450036,0.466947,0.415484,0.426788,0.538813,0.563196,0.769962,0.495022,0.179975,0.289489,0.424741,0.455959,0.680625,0.924652,0.921131,0.559595,0.397344,0.457431,0.489794,0.658345,0.558855,0.619758,0.66375,0.355418,0.217006,0.193257,0.337981,0.614674,0.692997,0.877885,0.982169,0.690224,0.723156,0.0
5.0,25.0,12.0,9.0,21.0,33.0,44.0,59.0,76.0,68.0,78.0,65.0,75.0,64.0,74.0,64.0,84.0,67.0,80.0,66.0,54.0,55.0,46.0,66.0,78.0,72.0,60.0,66.0,59.0,73.0,65.0,82.0,63.0,44.0,62.0,70.0,80.0,78.0,78.0,73.0,80.0,62.0,56.0,52.0,70.0,90.0,73.0,57.0,59.0,71.0,67.0,66.0,69.0,80.0,84.0,75.0,72.0,72.0,58.0,63.0,76.0,75.0,62.0,77.0,65.0,47.0,55.0,64.0,64.0,51.0,1.0
0.561266,0.799812,0.72867,0.714645,0.490009,0.483077,0.370535,0.436298,0.406124,0.585971,0.586803,0.461306,0.257566,0.052272,0.143297,0.360365,0.565344,0.712858,0.867668,0.864519,0.667483,0.380679,0.376115,0.407738,0.418549,0.632355,0.630907,0.573504,0.280403,0.31117,0.0,0.389043,0.427161,0.790325,0.789128,0.772117,0.582948,0.41155,0.263305,0.540284,0.577217,0.599221,0.728714,0.717399,0.418332,0.278061,0.213319,0.360003,0.573757,0.662518,1.0,0.837342,0.681123,0.28714,0.277998,0.466489,0.574487,0.687152,0.533113,0.554643,0.329424,0.214621,0.101467,0.181568,0.444089,0.540878,0.854129,0.819694,0.54328,0.412911,0.0
0.40535,0.718077,0.828868,0.709604,0.625836,0.557973,0.202184,0.256705,0.254,0.59703,0.623187,0.500916,0.216955,0.01927,0.022999,0.188924,0.408626,0.634526,0.67794,0.848941,0.590849,0.246143,0.299783,0.33088,0.368513,0.456383,0.661327,0.411376,0.040128,0.046897,0.018879,0.154144,0.348962,0.679616,0.872278,0.58535,0.625581,0.43853,0.21796,0.160905,0.486058,0.654133,0.477511,0.438456,0.156459,0.0,0.002821,0.223486,0.461847,0.68655,1.0,0.656256,0.531203,0.375436,0.220404,0.257102,0.483096,0.469774,0.723242,0.375449,0.177204,0.149446,0.10991,0.117238,0.515242,0.597679,0.650642,0.850606,0.451063,0.365284,0.0
0.413241,0.691776,0.936748,0.766845,0.660919,0.439403,0.302275,0.399958,0.5028,0.631938,0.739354,0.286745,0.328493,0.174222,0.0,0.099954,0.337506,1.0,0.678217,0.663009,0.61653,0.538723,0.38067,0.337273,0.535102,0.660631,0.615882,0.411767,0.452481,0.189964,0.112297,0.233257,0.573723,0.803627,0.662028,0.636634,0.690938,0.48109,0.219925,0.313907,0.530929,0.572408,0.711183,0.298708,0.34436,0.172466,0.134352,0.270834,0.537458,0.759467,0.854234,0.728039,0.507998,0.517478,0.313809,0.282992,0.389241,0.588191,0.626829,0.52471,0.240378,0.135257,0.035034,0.246935,0.521606,0.869946,0.737636,0.808206,0.492931,0.296185,0.0
52.0,45.0,46.0,52.0,39.0,51.0,48.0,42.0,60.0,40.0,34.0,23.0,31.0,45.0,55.0,59.0,64.0,75.0,59.0,75.0,92.0,78.0,80.0,79.0,79.0,69.0,49.0,32.0,42.0,27.0,47.0,53.0,63.0,78.0,90.0,75.0,60.0,56.0,64.0,75.0,77.0,64.0,80.0,100.0,80.0,76.0,66.0,78.0,80.0,70.0,65.0,72.0,64.0,45.0,54.0,53.0,71.0,65.0,64.0,84.0,74.0,70.0,77.0,65.0,62.0,48.0,40.0,36.0,17.0,36.0,1.0
39.0,34.0,18.0,30.0,15.0,20.0,35.0,52.0,67.0,76.0,78.0,90.0,73.0,69.0,56.0,71.0,70.0,65.0,55.0,69.0,74.0,90.0,74.0,58.0,48.0,35.0,50.0,61.0,50.0,39.0,29.0,31.0,19.0,2.0,5.0,14.0,27.0,42.0,39.0,33.0,30.0,18.0,27.0,14.0,12.0,18.0,26.0,46.0,64.0,76.0,61.0,62.0,82.0,70.0,72.0,76.0,73.0,75.0,80.0,63.0,64.0,74.0,75.0,84.0,71.0,55.0,39.0,34.0,36.0,31.0,1.0
69.0,70.0,74.0,76.0,70.0,50.0,55.0,43.0,41.0,59.0,71.0,76.0,65.0,64.0,68.0,58.0,39.0,43.0,63.0,61.0,70.0,61.0,81.0,67.0,70.0,52.0,64.0,79.0,80.0,62.0,53.0,55.0,41.0,56.0,73.0,93.0,78.0,70.0,65.0,52.0,58.0,75.0,77.0,69.0,74.0,77.0,81.0,80.0,71.0,63.0,76.0,71.0,51.0,60.0,41.0,53.0,71.0,68.0,76.0,62.0,81.0,62.0,68.0,74.0,59.0,73.0,69.0,69.0,58.0,48.0,1.0
59.0,55.0,71.0,83.0,79.0,61.0,67.0,71.0,78.0,60.0,62.0,67.0,76.0,87.0,76.0,64.0,67.0,49.0,64.0,62.0,66.0,55.0,62.0,57.0,76.0,68.0,76.0,68.0,61.0,69.0,80.0,61.0,46.0,53.0,73.0,58.0,45.0,59.0,68.0,67.0,74.0,82.0,74.0,69.0,70.0,58.0,75.0,60.0,64.0,73.0,67.0,48.0,46.0,65.0,49.0,65.0,71.0,72.0,59.0,68.0,73.0,75.0,64.0,75.0,56.0,66.0,82.0,80.0,60.0,73.0,1.0
88.0,70.0,53.0,39.0,43.0,34.0,29.0,32.0,24.0,36.0,51.0,39.0,59.0,45.0,61.0,65.0,55.0,56.0,57.0,75.0,70.0,63.0,57.0,61.0,73.0,93.0,79.0,60.0,55.0,63.0,68.0,61.0,42.0,44.0,63.0,78.0,62.0,80.0,77.0,97.0,78.0,78.0,61.0,62.0,50.0,49.0,69.0,61.0,58.0,75.0,77.0,84.0,64.0,45.0,61.0,72.0,61.0,57.0,54.0,68.0,65.0,55.0,68.0,62.0,55.0,75.0,69.0,49.0,64.0,53.0,1.0
0.535893,0.74314,0.857976,0.753012,0.647194,0.492575,0.216466,0.347185,0.492916,0.54665,0.585043,0.535433,0.210513,0.149994,0.0,0.300598,0.66948,0.663088,0.916438,0.765129,0.728464,0.324507,0.352692,0.266615,0.456003,0.520396,0.703341,0.445875,0.351895,0.091774,0.065506,0.223833,0.409459,0.752942,1.0,0.760822,0.739441,0.556317,0.243912,0.217787,0.498697,0.560966,0.791108,0.519007,0.238298,0.024408,0.166538,0.163523,0.477043,0.815474,0.831002,0.822241,0.639751,0.487968,0.361933,0.321383,0.478706,0.575699,0.510403,0.537697,0.464323,0.046507,0.010261,0.138396,0.534151,0.772917,0.858325,0.749084,0.64889,0.299394,0.0
